TFSI,NCN,Ni,Fe,Predictor,Gas
311.33,773.4,520.02,4.21278481012658,No gas,0
311.92,772.8,518.4,4.21291139240506,No gas,0
311.82,773.4,518.4,4.21253164556962,No gas,0
311.92,772.2,518.67,4.21215189873418,No gas,0
311.72,772.2,518.67,4.21215189873418,No gas,0
311.53,772.8,518.94,4.21215189873418,No gas,0
311.92,773.4,518.67,4.21139240506329,No gas,0
312.21,772.8,518.94,4.21113924050633,No gas,0
311.62,773.4,518.67,4.21126582278481,No gas,0
312.01,772.2,518.4,4.21126582278481,No gas,0
311.53,772.8,518.67,4.21126582278481,No gas,0
314.37,772.8,518.94,4.21088607594937,No gas,0
312.79,773.99,519.75,4.21050632911393,No gas,0
313.28,771.6,518.4,4.21164556962025,No gas,0
313.58,770.42,517.33,4.21291139240506,No gas,0
311.92,772.8,518.67,4.21240506329114,No gas,0
312.01,773.4,518.94,4.21164556962025,No gas,0
311.92,772.8,518.4,4.21088607594937,No gas,0
311.92,772.2,518.67,4.21037974683545,No gas,0
312.01,772.2,518.67,4.21037974683545,No gas,0
312.5,773.99,518.94,4.21037974683544,No gas,0
311.53,772.8,518.94,4.21012658227848,No gas,0
310.66,773.4,519.21,4.20987341772152,No gas,0
312.01,772.2,518.67,4.21,No gas,0
311.82,772.8,518.67,4.21012658227848,No gas,0
311.82,771.6,518.67,4.20911392405063,No gas,0
311.33,772.8,519.21,4.20772151898734,No gas,0
312.01,772.8,518.67,4.20670886075949,No gas,0
312.3,773.99,519.21,4.20696202531646,No gas,0
311.82,772.8,518.67,4.20721518987342,No gas,0
312.3,773.4,518.67,4.20708860759494,No gas,0
311.72,772.2,518.4,4.20696202531646,No gas,0
311.24,773.4,518.94,4.20822784810127,No gas,0
311.92,773.4,518.94,4.20924050632912,No gas,0
312.01,772.8,518.4,4.20898734177215,No gas,0
312.11,772.2,518.4,4.20860759493671,No gas,0
311.92,772.8,518.94,4.20822784810127,No gas,0
311.24,771.6,518.67,4.20822784810127,No gas,0
311.82,773.4,518.67,4.20822784810127,No gas,0
311.82,772.8,518.67,4.20835443037975,No gas,0
312.6,773.4,518.4,4.20835443037975,No gas,0
312.01,772.2,518.94,4.20835443037975,No gas,0
311.92,774.59,518.94,4.20924050632911,No gas,0
311.82,772.8,518.67,4.21012658227848,No gas,0
312.5,773.99,518.67,4.21025316455696,No gas,0
311.82,772.8,518.13,4.20962025316456,No gas,0
311.43,772.8,518.4,4.20835443037975,No gas,0
311.92,772.8,518.67,4.20746835443038,No gas,0
310.66,772.8,519.21,4.20658227848101,No gas,0
311.72,772.2,518.13,4.2067088607595,No gas,0
311.53,773.4,518.94,4.20683544303798,No gas,0
312.11,772.8,518.4,4.2079746835443,No gas,0
311.82,773.4,518.4,4.20886075949367,No gas,0
311.53,771.01,518.4,4.20848101265823,No gas,0
312.01,773.4,519.21,4.20797468354431,No gas,0
311.72,772.8,518.94,4.20746835443038,No gas,0
312.3,776.4,519.75,4.2073417721519,No gas,0
311.92,772.8,518.67,4.20721518987342,No gas,0
311.24,773.4,518.67,4.20721518987342,No gas,0
311.82,772.8,518.4,4.20708860759494,No gas,0
312.21,773.4,519.21,4.20696202531646,No gas,0
312.01,772.8,518.4,4.20835443037975,No gas,0
312.6,769.23,516.53,4.20974683544304,No gas,0
312.01,773.4,518.67,4.20974683544304,No gas,0
312.21,773.4,518.4,4.20873417721519,No gas,0
312.21,772.8,518.4,4.20772151898734,No gas,0
312.21,773.4,519.21,4.20772151898734,No gas,0
311.92,773.4,518.67,4.20772151898734,No gas,0
311.53,773.4,519.21,4.20721518987342,No gas,0
312.01,772.8,518.67,4.20670886075949,No gas,0
312.01,772.2,518.67,4.20746835443038,No gas,0
311.62,773.99,519.48,4.20860759493671,No gas,0
313.48,771.6,520.29,4.20848101265823,No gas,0
310.75,772.8,517.6,4.2073417721519,No gas,0
310.17,772.8,518.94,4.20620253164557,No gas,0
312.01,772.8,518.94,4.20632911392405,No gas,0
312.3,773.99,518.94,4.20645569620253,No gas,0
312.11,772.8,518.67,4.20645569620253,No gas,0
312.5,772.8,518.67,4.20594936708861,No gas,0
311.72,772.2,518.67,4.20544303797468,No gas,0
311.92,773.4,518.94,4.20683544303797,No gas,0
312.11,772.2,518.67,4.20822784810127,No gas,0
312.21,773.4,519.75,4.2079746835443,No gas,0
312.11,772.8,518.67,4.20721518987342,No gas,0
311.62,773.99,519.21,4.20658227848101,No gas,0
311.72,772.2,518.94,4.20670886075949,No gas,0
312.5,772.8,519.21,4.20683544303797,No gas,0
311.82,772.8,518.4,4.20670886075949,No gas,0
312.3,773.99,519.21,4.20658227848101,No gas,0
311.82,773.4,517.87,4.2073417721519,No gas,0
311.92,773.4,519.21,4.20822784810126,No gas,0
311.92,772.8,518.67,4.2079746835443,No gas,0
311.62,775.19,520.02,4.20620253164557,No gas,0
312.11,772.8,518.67,4.20443037974684,No gas,0
312.11,773.4,518.13,4.2046835443038,No gas,0
311.82,772.8,518.67,4.20493670886076,No gas,0
312.11,773.4,518.94,4.20506329113924,No gas,0
312.01,773.4,518.67,4.20493670886076,No gas,0
312.21,772.2,518.4,4.20481012658228,No gas,0
311.92,773.4,518.94,4.2046835443038,No gas,0
311.72,773.4,518.94,4.20455696202531,No gas,0
311.82,772.2,518.67,4.20455696202531,No gas,0
312.21,773.4,518.4,4.20354430379747,No gas,0
311.92,772.2,518.67,4.20253164556962,No gas,0
311.92,772.8,518.4,4.2026582278481,No gas,0
312.11,773.4,518.67,4.20278481012658,No gas,0
312.11,773.4,518.67,4.20240506329114,No gas,0
311.82,772.8,518.4,4.2020253164557,No gas,0
312.21,773.4,518.4,4.20316455696203,No gas,0
311.92,772.8,518.13,4.2046835443038,No gas,0
311.24,772.8,518.4,4.20620253164557,No gas,0
311.92,772.2,518.94,4.20481012658228,No gas,0
312.4,773.99,519.21,4.20341772151899,No gas,0
311.82,772.8,518.94,4.20341772151899,No gas,0
311.43,773.4,518.94,4.20341772151899,No gas,0
311.82,773.4,518.13,4.20379746835443,No gas,0
311.33,772.8,518.4,4.20417721518987,No gas,0
311.82,772.8,518.4,4.20455696202532,No gas,0
312.3,772.8,518.67,4.20417721518988,No gas,0
312.21,772.8,518.94,4.20379746835443,No gas,0
311.24,773.99,518.4,4.20405063291139,No gas,0
311.62,773.99,518.94,4.20329113924051,No gas,0
311.24,773.4,519.48,4.20240506329114,No gas,0
310.46,772.8,517.33,4.20227848101266,No gas,0
312.21,771.6,519.21,4.20215189873418,No gas,0
311.62,773.4,518.67,4.20278481012658,No gas,0
311.43,773.4,518.4,4.20341772151899,No gas,0
312.01,772.8,518.94,4.20379746835443,No gas,0
313.09,773.4,518.4,4.20392405063291,No gas,0
312.01,772.2,518.4,4.20405063291139,No gas,0
311.82,773.4,518.94,4.20316455696203,No gas,0
311.62,772.2,518.67,4.20227848101266,No gas,0
311.82,772.8,518.13,4.20227848101266,No gas,0
311.62,773.4,518.94,4.20227848101266,No gas,0
311.92,772.8,518.4,4.20316455696203,No gas,0
311.82,769.82,521.38,4.20392405063291,No gas,0
310.95,773.4,519.21,4.2046835443038,No gas,0
312.01,773.4,518.67,4.20443037974683,No gas,0
312.01,773.4,518.94,4.20417721518987,No gas,0
311.82,772.8,518.4,4.20443037974684,No gas,0
311.92,773.99,518.94,4.20329113924051,No gas,0
311.53,772.8,518.67,4.20164556962025,No gas,0
311.53,772.2,518.94,4.20139240506329,No gas,0
312.21,772.8,518.94,4.20113924050633,No gas,0
312.4,772.8,518.4,4.20101265822785,No gas,0
311.43,772.8,518.94,4.20088607594937,No gas,0
312.21,773.4,518.94,4.20113924050633,No gas,0
311.72,771.6,518.4,4.20164556962025,No gas,0
312.89,772.2,518.4,4.20215189873417,No gas,0
311.82,773.4,518.4,4.20101265822785,No gas,0
312.11,773.4,518.67,4.19987341772152,No gas,0
311.62,773.4,518.67,4.20012658227848,No gas,0
312.21,773.4,518.94,4.20037974683544,No gas,0
312.01,772.8,518.67,4.20075949367089,No gas,0
311.62,772.8,519.21,4.20075949367089,No gas,0
311.82,773.4,518.94,4.20075949367089,No gas,0
311.82,773.4,518.67,4.20050632911393,No gas,0
311.92,773.4,518.67,4.20025316455696,No gas,0
314.47,773.4,520.29,4.20012658227848,No gas,0
312.01,772.2,518.67,4.19860759493671,No gas,0
312.21,773.4,518.4,4.19708860759494,No gas,0
311.43,772.8,518.67,4.1979746835443,No gas,0
311.43,773.99,518.13,4.19886075949367,No gas,0
311.92,772.2,518.4,4.19873417721519,No gas,0
312.3,773.4,519.48,4.19860759493671,No gas,0
312.01,772.8,518.4,4.19860759493671,No gas,0
311.62,772.8,518.4,4.19848101265823,No gas,0
312.7,772.8,518.94,4.19835443037975,No gas,0
312.11,772.8,518.4,4.1973417721519,No gas,0
311.92,772.2,518.94,4.19632911392405,No gas,0
312.21,773.99,519.48,4.19759493670886,No gas,0
311.04,771.6,518.94,4.19886075949367,No gas,0
311.33,772.8,518.4,4.20012658227848,No gas,0
312.11,772.8,518.94,4.19974683544304,No gas,0
311.92,773.4,518.67,4.1993670886076,No gas,0
312.11,772.2,518.94,4.19949367088608,No gas,0
311.62,773.4,518.4,4.19962025316456,No gas,0
312.01,773.4,518.67,4.2,No gas,0
311.92,773.4,518.94,4.20037974683544,No gas,0
311.92,772.8,518.67,4.20075949367089,No gas,0
312.11,773.4,518.94,4.2020253164557,No gas,0
311.92,772.8,518.67,4.20329113924051,No gas,0
311.82,773.4,518.67,4.20278481012658,No gas,0
312.7,775.8,518.4,4.20227848101266,No gas,0
312.11,772.2,518.67,4.2020253164557,No gas,0
312.11,772.8,518.67,4.20189873417722,No gas,0
312.21,773.4,518.67,4.20177215189874,No gas,0
311.53,772.8,518.67,4.20037974683545,No gas,0
312.01,772.8,519.21,4.19898734177215,No gas,0
311.92,773.4,518.94,4.19772151898734,No gas,0
312.79,773.4,518.67,4.19797468354431,No gas,0
312.11,773.4,518.94,4.19822784810127,No gas,0
312.89,773.99,518.67,4.19848101265823,No gas,0
311.82,771.6,518.4,4.19873417721519,No gas,0
312.21,773.4,519.21,4.19848101265823,No gas,0
311.82,772.8,518.94,4.19822784810127,No gas,0
312.3,772.8,518.13,4.19759493670886,No gas,0
311.72,772.2,518.67,4.19759493670886,No gas,0
312.3,773.4,518.94,4.19759493670886,No gas,0
312.01,772.8,518.13,4.19708860759494,No gas,0
312.21,773.99,518.4,4.19658227848101,No gas,0
312.11,773.4,518.67,4.19746835443038,No gas,0
311.53,773.4,519.21,4.19835443037975,No gas,0
309.98,771.01,516.53,4.19759493670886,No gas,0
312.3,773.99,518.94,4.19670886075949,No gas,0
311.82,773.4,518.94,4.19582278481013,No gas,0
311.72,773.4,518.94,4.19544303797468,No gas,0
311.72,772.8,518.4,4.19506329113924,No gas,0
310.56,770.42,519.75,4.19481012658228,No gas,0
312.01,773.4,518.67,4.19455696202532,No gas,0
312.21,773.4,518.67,4.19430379746835,No gas,0
312.01,773.99,518.94,4.19430379746835,No gas,0
311.92,772.8,518.94,4.19430379746835,No gas,0
311.53,772.8,519.21,4.19367088607595,No gas,0
312.21,773.99,518.94,4.19303797468354,No gas,0
312.11,772.2,518.67,4.19240506329114,No gas,0
312.3,773.4,518.94,4.1926582278481,No gas,0
312.01,773.99,518.67,4.19291139240506,No gas,0
311.82,774.59,518.67,4.19278481012658,No gas,0
312.7,772.2,517.87,4.1926582278481,No gas,0
312.4,772.8,518.4,4.19303797468354,No gas,0
312.11,772.2,518.4,4.19341772151899,No gas,0
311.62,773.4,518.94,4.19379746835443,No gas,0
312.01,772.2,519.75,4.19443037974684,No gas,0
312.01,775.19,519.21,4.19506329113924,No gas,0
311.92,772.8,519.21,4.19481012658228,No gas,0
312.21,773.99,519.21,4.19455696202532,No gas,0
312.21,772.8,518.4,4.19405063291139,No gas,0
311.82,774.59,519.21,4.19392405063291,No gas,0
312.01,772.8,518.67,4.19379746835443,No gas,0
311.62,772.8,518.67,4.19341772151899,No gas,0
311.92,773.4,518.67,4.19303797468354,No gas,0
311.72,773.4,518.4,4.19392405063291,No gas,0
311.43,772.2,518.13,4.19481012658228,No gas,0
312.11,773.4,518.67,4.19417721518987,No gas,0
312.01,772.8,518.67,4.19392405063291,No gas,0
312.21,773.4,518.67,4.19367088607595,No gas,0
311.72,772.8,518.94,4.19367088607595,No gas,0
311.62,773.4,518.94,4.19367088607595,No gas,0
311.92,773.4,518.94,4.19379746835443,No gas,0
312.11,773.99,518.67,4.19316455696202,No gas,0
311.82,773.99,518.67,4.19253164556962,No gas,0
312.5,773.4,518.4,4.1926582278481,No gas,0
312.11,772.2,519.75,4.19278481012658,No gas,0
312.01,772.8,518.13,4.19253164556962,No gas,0
311.92,772.2,518.4,4.19227848101266,No gas,0
312.3,775.19,518.94,4.1920253164557,No gas,0
312.01,773.4,518.67,4.19177215189874,No gas,0
311.72,773.99,518.67,4.19151898734177,No gas,0
312.21,772.8,518.67,4.19050632911392,No gas,0
312.3,773.99,518.94,4.18949367088608,No gas,0
311.92,773.4,518.67,4.18822784810127,No gas,0
312.3,773.99,518.94,4.18835443037975,No gas,0
311.92,772.2,518.67,4.18848101265823,No gas,0
312.01,773.99,518.67,4.18822784810127,No gas,0
312.21,772.8,518.94,4.1879746835443,No gas,0
312.01,773.4,518.67,4.18746835443038,No gas,0
310.85,772.2,518.67,4.18696202531646,No gas,0
312.11,771.6,518.4,4.18670886075949,No gas,0
312.01,772.8,518.94,4.18544303797468,No gas,0
312.11,773.4,518.67,4.18417721518987,No gas,0
312.01,772.8,518.94,4.18455696202532,No gas,0
312.4,774.59,518.67,4.18493670886076,No gas,0
311.82,773.4,518.94,4.18506329113924,No gas,0
312.01,773.99,518.94,4.18518987341772,No gas,0
312.11,773.4,518.67,4.1853164556962,No gas,0
312.01,773.4,519.21,4.18620253164557,No gas,0
311.92,772.8,518.94,4.18708860759494,No gas,0
312.4,773.4,518.94,4.18620253164557,No gas,0
313.19,773.4,520.29,4.1853164556962,No gas,0
312.3,772.8,519.21,4.18493670886076,No gas,0
312.01,772.8,518.94,4.18443037974684,No gas,0
311.92,773.4,518.67,4.18392405063291,No gas,0
311.92,772.2,518.94,4.18367088607595,No gas,0
312.21,773.4,518.94,4.18341772151899,No gas,0
312.01,773.4,518.67,4.18354430379747,No gas,0
312.5,773.4,518.67,4.18367088607595,No gas,0
312.01,773.4,518.67,4.18379746835443,No gas,0
312.3,772.8,518.67,4.18417721518988,No gas,0
312.3,772.8,518.94,4.18455696202532,No gas,0
312.01,773.4,518.13,4.18341772151899,No gas,0
311.92,772.8,518.67,4.18227848101266,No gas,0
312.11,773.4,518.4,4.18227848101266,No gas,0
312.21,773.4,518.94,4.18227848101266,No gas,0
312.11,773.4,518.4,4.18227848101266,No gas,0
312.21,772.8,518.67,4.18253164556962,No gas,0
312.5,774.59,519.21,4.18278481012658,No gas,0
312.01,772.8,519.21,4.18341772151899,No gas,0
311.53,773.4,518.67,4.18405063291139,No gas,0
312.11,772.8,518.94,4.18392405063291,No gas,0
312.4,773.4,518.67,4.18392405063291,No gas,0
311.82,772.8,518.67,4.18392405063291,No gas,0
312.21,772.8,518.67,4.18455696202532,No gas,0
311.53,773.99,518.94,4.18518987341772,No gas,0
311.62,772.2,518.67,4.1846835443038,No gas,0
312.11,772.8,518.67,4.18417721518987,No gas,0
312.5,773.4,517.87,4.18367088607595,No gas,0
312.11,773.4,518.67,4.18303797468355,No gas,0
312.5,775.19,519.75,4.18240506329114,No gas,0
311.92,773.99,518.67,4.18215189873418,No gas,0
312.4,773.99,518.94,4.18189873417722,No gas,0
312.11,773.4,518.94,4.18139240506329,No gas,0
312.6,773.99,519.21,4.18050632911393,No gas,0
312.11,773.4,518.67,4.17962025316456,No gas,0
312.7,773.99,518.94,4.1793670886076,No gas,0
312.11,772.2,518.67,4.17911392405063,No gas,0
313.58,771.01,518.13,4.17911392405063,No gas,0
312.11,772.8,518.67,4.17911392405064,No gas,0
311.53,772.8,518.4,4.17911392405063,No gas,0
312.01,772.8,518.67,4.17898734177215,No gas,0
312.21,773.4,518.67,4.17886075949367,No gas,0
311.92,773.4,518.94,4.17759493670886,No gas,0
312.5,772.8,518.4,4.17632911392405,No gas,0
312.01,773.4,518.67,4.17658227848101,No gas,0
312.4,773.4,518.67,4.17683544303797,No gas,0
312.21,773.4,518.67,4.17708860759494,No gas,0
312.7,773.4,518.67,4.17746835443038,No gas,0
312.01,773.4,518.67,4.17784810126582,No gas,0
312.11,775.8,518.4,4.17721518987342,No gas,0
312.21,773.99,518.94,4.17658227848101,No gas,0
312.21,773.4,519.21,4.1759493670886,No gas,0
312.01,772.8,518.67,4.17569620253164,No gas,0
312.3,773.4,518.67,4.17544303797468,No gas,0
311.92,773.4,518.94,4.17556962025316,No gas,0
312.11,773.99,518.67,4.17569620253165,No gas,0
312.01,772.8,518.13,4.17569620253165,No gas,0
312.3,773.4,518.94,4.17569620253165,No gas,0
311.92,773.4,518.67,4.17569620253165,No gas,0
311.82,772.8,518.67,4.17569620253165,No gas,0
312.11,773.4,518.67,4.17569620253164,No gas,0
311.72,773.4,518.67,4.17556962025316,No gas,0
312.01,773.4,518.94,4.17544303797468,No gas,0
312.21,773.99,518.94,4.1753164556962,No gas,0
312.01,773.4,518.94,4.17506329113924,No gas,0
312.11,773.99,518.4,4.17481012658228,No gas,0
312.11,773.4,518.4,4.17481012658228,No gas,0
312.5,773.4,519.21,4.17481012658228,No gas,0
312.21,772.8,518.67,4.17443037974684,No gas,0
312.3,773.99,519.21,4.17405063291139,No gas,0
312.11,772.8,518.67,4.17367088607595,No gas,0
312.4,773.99,518.94,4.17341772151899,No gas,0
312.11,773.4,518.4,4.17316455696203,No gas,0
312.3,773.4,518.67,4.17316455696202,No gas,0
311.62,772.8,518.67,4.17316455696202,No gas,0
312.5,773.4,518.94,4.17316455696202,No gas,0
312.11,772.8,518.94,4.17164556962025,No gas,0
312.5,773.99,518.67,4.17012658227848,No gas,0
312.4,773.4,518.67,4.17088607594937,No gas,0
311.33,773.99,518.67,4.17164556962025,No gas,0
312.11,773.99,518.67,4.17139240506329,No gas,0
312.01,772.8,518.4,4.17113924050633,No gas,0
312.01,772.8,518.94,4.17088607594937,No gas,0
312.01,773.4,518.94,4.17101265822785,No gas,0
311.82,773.4,518.94,4.17113924050633,No gas,0
312.21,773.4,518.94,4.17088607594937,No gas,0
311.33,772.8,518.67,4.17063291139241,No gas,0
312.01,773.4,518.4,4.17037974683544,No gas,0
312.01,773.4,518.67,4.16962025316456,No gas,0
311.92,774.59,518.67,4.16886075949367,No gas,0
312.01,773.4,519.21,4.16860759493671,No gas,0
312.21,773.4,518.67,4.16835443037975,No gas,0
312.11,773.4,518.67,4.16848101265823,No gas,0
311.72,774.59,518.67,4.16860759493671,No gas,0
311.92,773.99,518.67,4.16873417721519,No gas,0
312.3,773.4,518.67,4.16835443037975,No gas,0
312.11,772.8,518.67,4.1679746835443,No gas,0
312.6,775.19,518.94,4.16746835443038,No gas,0
311.92,772.8,518.94,4.16696202531646,No gas,0
312.11,772.8,518.94,4.16721518987342,No gas,0
312.21,772.8,518.94,4.16696202531646,No gas,0
312.21,773.4,518.67,4.16670886075949,No gas,0
311.92,777,518.94,4.16569620253165,No gas,0
312.11,773.99,518.94,4.1646835443038,No gas,0
312.11,773.99,518.67,4.16481012658228,No gas,0
312.11,773.4,518.94,4.16493670886076,No gas,0
312.11,773.4,518.67,4.16506329113924,No gas,0
312.7,773.99,518.94,4.16506329113924,No gas,0
312.21,772.8,518.94,4.16506329113924,No gas,0
312.79,775.19,518.67,4.16506329113924,No gas,0
311.92,772.8,518.94,4.16506329113924,No gas,0
312.79,773.99,518.94,4.1653164556962,No gas,0
312.11,773.4,519.21,4.16518987341772,No gas,0
311.92,773.4,518.67,4.16506329113924,No gas,0
312.21,772.8,518.94,4.16544303797469,No gas,0
312.01,772.2,518.94,4.16582278481013,No gas,0
311.92,772.8,518.67,4.16556962025317,No gas,0
312.11,773.99,519.21,4.1653164556962,No gas,0
312.11,773.4,518.94,4.16506329113924,No gas,0
312.21,773.4,518.94,4.16506329113924,No gas,0
312.01,773.4,518.94,4.16506329113924,No gas,0
312.3,773.99,518.94,4.1653164556962,No gas,0
312.21,773.4,518.4,4.16556962025316,No gas,0
312.3,776.4,518.94,4.16582278481013,No gas,0
312.7,773.4,518.67,4.16556962025316,No gas,0
312.3,774.59,519.21,4.1653164556962,No gas,0
311.92,772.8,518.67,4.16518987341772,No gas,0
312.5,773.99,518.67,4.16506329113924,No gas,0
312.11,773.4,518.13,4.16493670886076,No gas,0
312.4,773.99,519.21,4.16481012658228,No gas,0
311.92,772.8,518.67,4.1646835443038,No gas,0
312.3,775.8,518.94,4.16455696202532,No gas,0
312.11,772.8,518.94,4.16443037974684,No gas,0
312.01,773.99,518.67,4.16405063291139,No gas,0
312.01,772.2,518.67,4.16367088607595,No gas,0
311.62,772.8,518.67,4.16341772151899,No gas,0
311.82,773.4,518.67,4.1632911392405,No gas,0
312.21,773.99,518.67,4.16316455696202,No gas,0
312.11,772.8,518.94,4.16379746835443,No gas,0
311.62,772.8,518.4,4.16443037974683,No gas,0
312.21,772.8,518.94,4.16417721518987,No gas,0
312.5,773.99,518.4,4.16392405063291,No gas,0
312.5,773.4,518.67,4.16367088607595,No gas,0
312.4,773.99,518.67,4.16354430379747,No gas,0
312.21,773.4,518.67,4.16341772151899,No gas,0
312.5,773.99,518.94,4.16341772151899,No gas,0
311.92,772.2,518.67,4.16341772151899,No gas,0
311.92,772.8,518.67,4.16354430379747,No gas,0
311.92,772.8,518.67,4.16341772151899,No gas,0
312.3,773.4,518.67,4.16329113924051,No gas,0
312.11,772.8,518.94,4.16430379746835,No gas,0
312.89,772.8,519.48,4.1653164556962,No gas,0
312.11,773.4,518.67,4.16481012658228,No gas,0
312.21,773.99,519.48,4.16430379746835,No gas,0
312.21,773.4,519.75,4.16379746835443,No gas,0
312.3,773.99,518.67,4.16379746835443,No gas,0
312.21,773.4,518.67,4.16379746835443,No gas,0
312.21,773.99,518.94,4.1632911392405,No gas,0
312.01,773.4,518.67,4.16278481012658,No gas,0
312.11,772.8,519.21,4.16278481012658,No gas,0
312.21,772.8,518.94,4.16278481012658,No gas,0
312.79,772.8,518.13,4.16278481012658,No gas,0
312.4,773.4,518.67,4.16354430379747,No gas,0
312.21,773.4,518.13,4.16430379746835,No gas,0
312.11,772.8,518.67,4.16392405063291,No gas,0
312.4,773.4,518.67,4.16354430379747,No gas,0
311.92,773.4,519.21,4.16316455696203,No gas,0
311.53,773.99,518.67,4.16303797468354,No gas,0
312.11,772.8,518.67,4.16291139240506,No gas,0
312.21,774.59,518.94,4.16253164556962,No gas,0
311.53,773.4,518.67,4.16215189873418,No gas,0
312.89,772.8,518.94,4.16189873417721,No gas,0
312.79,772.8,518.67,4.16177215189873,No gas,0
312.21,773.4,518.67,4.16164556962025,No gas,0
310.66,772.8,517.87,4.1626582278481,No gas,0
312.21,773.99,518.94,4.16367088607595,No gas,0
312.4,773.99,518.4,4.1632911392405,No gas,0
312.11,773.4,518.67,4.16291139240506,No gas,0
312.21,773.4,518.67,4.16253164556962,No gas,0
311.92,773.4,518.4,4.16240506329114,No gas,0
311.43,772.8,519.21,4.16227848101266,No gas,0
312.5,773.4,519.21,4.16202531645569,No gas,0
312.01,773.4,518.67,4.16177215189873,No gas,0
312.11,773.4,518.94,4.16151898734177,No gas,0
312.01,775.19,518.94,4.16139240506329,No gas,0
312.3,773.4,518.67,4.16126582278481,No gas,0
312.21,773.4,518.67,4.16291139240506,No gas,0
312.11,773.4,518.4,4.16455696202532,No gas,0
312.01,772.8,518.94,4.16405063291139,No gas,0
312.21,773.4,518.4,4.16354430379747,No gas,0
311.82,773.99,518.67,4.16303797468354,No gas,0
312.21,773.4,518.67,4.16278481012658,No gas,0
312.3,773.99,518.67,4.16253164556962,No gas,0
312.21,773.99,518.4,4.16177215189873,No gas,0
312.21,772.8,518.94,4.16101265822785,No gas,0
312.3,773.4,518.94,4.16088607594937,No gas,0
312.11,772.8,520.29,4.16075949367089,No gas,0
312.3,773.4,518.94,4.1606329113924,No gas,0
312.4,773.4,518.67,4.16215189873418,No gas,0
312.3,773.99,518.67,4.16367088607595,No gas,0
311.82,773.4,518.67,4.16303797468355,No gas,0
312.01,773.99,518.4,4.16240506329114,No gas,0
312.3,772.8,518.4,4.16177215189873,No gas,0
311.92,773.4,518.94,4.16164556962025,No gas,0
311.92,773.4,518.67,4.16151898734177,No gas,0
312.5,773.4,518.67,4.16113924050633,No gas,0
311.92,773.4,518.94,4.16075949367089,No gas,0
311.33,772.2,519.48,4.16126582278481,No gas,0
311.82,772.8,518.94,4.16164556962026,No gas,0
312.5,773.99,519.21,4.1620253164557,No gas,0
312.01,772.8,518.67,4.16291139240506,No gas,0
312.11,773.4,518.67,4.16379746835443,No gas,0
311.92,773.4,518.4,4.16481012658228,No gas,0
312.11,774.59,518.94,4.16481012658228,No gas,0
311.92,773.4,518.94,4.16481012658228,No gas,0
312.99,773.99,518.67,4.1646835443038,No gas,0
312.11,773.4,518.94,4.16455696202532,No gas,0
312.6,773.99,518.94,4.16329113924051,No gas,0
312.21,772.8,518.67,4.1620253164557,No gas,0
313.68,773.99,518.94,4.1620253164557,No gas,0
312.11,773.4,518.67,4.1620253164557,No gas,0
310.66,773.99,518.13,4.1620253164557,No gas,0
311.92,773.4,518.94,4.16329113924051,No gas,0
312.79,773.99,518.67,4.16455696202532,No gas,0
311.72,772.8,518.94,4.16544303797468,No gas,0
312.21,773.99,518.67,4.16506329113924,No gas,0
312.3,773.4,518.67,4.1646835443038,No gas,0
312.4,774.59,518.4,4.16481012658228,No gas,0
312.3,772.8,518.67,4.16493670886076,No gas,0
312.79,773.99,518.94,4.16354430379747,No gas,0
312.21,772.8,518.94,4.16215189873418,No gas,0
312.01,773.4,518.67,4.1620253164557,No gas,0
311.72,772.8,518.67,4.1620253164557,No gas,0
312.11,773.4,519.21,4.1620253164557,No gas,0
312.4,772.8,518.67,4.16379746835443,No gas,0
312.21,774.59,518.94,4.16556962025316,No gas,0
312.11,773.4,518.94,4.16721518987342,No gas,0
312.21,773.99,518.4,4.16696202531646,No gas,0
311.92,773.4,519.48,4.16670886075949,No gas,0
313.28,775.19,518.94,4.1667088607595,No gas,0
312.21,772.8,518.94,4.1667088607595,No gas,0
312.7,773.99,518.4,4.16518987341772,No gas,0
312.3,772.8,518.94,4.16367088607595,No gas,0
311.82,773.99,518.67,4.16367088607595,No gas,0
312.01,773.4,518.94,4.16379746835443,No gas,0
311.33,775.8,518.94,4.16392405063291,No gas,0
312.3,772.8,518.67,4.16405063291139,No gas,0
312.5,773.4,518.94,4.16417721518987,No gas,0
312.01,772.8,518.94,4.16430379746836,No gas,0
312.21,773.99,519.21,4.16481012658228,No gas,0
312.11,773.4,518.67,4.1653164556962,No gas,0
312.3,773.99,518.67,4.16506329113924,No gas,0
312.21,773.4,518.94,4.16481012658228,No gas,0
312.21,773.99,518.94,4.16354430379747,No gas,0
312.01,773.4,518.67,4.16227848101266,No gas,0
312.5,773.99,518.94,4.1620253164557,No gas,0
312.01,772.8,518.67,4.16177215189873,No gas,0
312.4,778.82,518.4,4.16151898734177,No gas,0
312.01,773.4,519.21,4.16151898734177,No gas,0
312.11,774.59,518.67,4.16151898734177,No gas,0
312.4,772.8,518.94,4.16151898734177,No gas,0
312.5,773.99,518.4,4.16291139240506,No gas,0
311.92,772.8,518.67,4.16430379746836,No gas,0
311.82,773.99,518.67,4.16379746835443,No gas,0
312.89,773.4,518.67,4.16329113924051,No gas,0
312.01,773.4,518.4,4.16164556962026,No gas,0
312.21,772.8,518.94,4.16,No gas,0
312.4,773.99,518.94,4.16012658227848,No gas,0
312.11,776.4,519.75,4.16126582278481,No gas,0
