TFSI,NCN,Ni,Fe,Predictor,Gas
313.58,768.05,519.48,6.26291139240506,Ipa,1
312.99,765.7,518.4,6.26240506329114,Ipa,1
313.87,765.7,518.67,6.26215189873418,Ipa,1
314.07,765.7,518.67,6.26227848101266,Ipa,1
313.68,765.7,518.4,6.26329113924051,Ipa,1
313.48,765.11,517.87,6.26443037974684,Ipa,1
313.87,765.7,518.4,6.26392405063291,Ipa,1
313.48,765.7,519.21,6.26379746835443,Ipa,1
313.87,765.11,518.4,6.26367088607595,Ipa,1
313.68,765.7,518.4,6.26379746835443,Ipa,1
313.58,765.7,518.67,6.26417721518988,Ipa,1
313.48,765.11,518.13,6.26443037974684,Ipa,1
312.4,765.11,519.48,6.26417721518988,Ipa,1
313.48,765.7,517.87,6.26443037974684,Ipa,1
313.87,765.11,518.4,6.26405063291139,Ipa,1
312.6,766.28,518.4,6.26379746835443,Ipa,1
313.87,765.7,518.4,6.26379746835443,Ipa,1
313.97,765.7,517.87,6.26405063291139,Ipa,1
313.48,765.7,518.13,6.26341772151899,Ipa,1
313.38,765.11,518.4,6.26354430379747,Ipa,1
313.58,765.7,518.4,6.26341772151899,Ipa,1
313.58,765.7,518.67,6.26354430379747,Ipa,1
313.77,765.11,518.4,6.26329113924051,Ipa,1
312.6,765.7,518.13,6.26316455696203,Ipa,1
313.58,765.11,518.67,6.26316455696202,Ipa,1
313.48,765.11,518.13,6.26341772151899,Ipa,1
313.28,765.11,518.4,6.26164556962025,Ipa,1
313.38,765.7,518.13,6.26189873417721,Ipa,1
313.68,765.7,518.4,6.26227848101266,Ipa,1
313.09,766.28,517.87,6.26253164556962,Ipa,1
313.97,765.7,518.4,6.26227848101266,Ipa,1
313.38,765.7,518.4,6.26227848101266,Ipa,1
313.58,765.7,518.67,6.26240506329114,Ipa,1
313.38,765.11,517.87,6.26303797468354,Ipa,1
313.87,765.11,518.4,6.26189873417721,Ipa,1
313.38,765.11,517.87,6.26202531645569,Ipa,1
313.77,764.53,518.13,6.26215189873418,Ipa,1
313.19,765.7,518.4,6.26202531645569,Ipa,1
313.77,765.11,518.67,6.26189873417721,Ipa,1
313.38,765.11,518.13,6.26164556962025,Ipa,1
313.38,765.7,518.67,6.26126582278481,Ipa,1
313.28,765.7,517.87,6.26139240506329,Ipa,1
313.97,765.7,518.67,6.26050632911392,Ipa,1
313.58,765.7,518.4,6.26088607594937,Ipa,1
313.68,765.11,518.67,6.26151898734177,Ipa,1
313.77,765.7,518.13,6.26139240506329,Ipa,1
313.58,765.7,518.4,6.26341772151899,Ipa,1
314.66,770.42,517.6,6.26291139240506,Ipa,1
313.09,765.7,519.21,6.26177215189874,Ipa,1
313.28,765.7,518.4,6.26113924050633,Ipa,1
313.58,765.7,518.4,6.26063291139241,Ipa,1
313.58,766.28,518.4,6.25848101265823,Ipa,1
313.87,765.7,518.4,6.25632911392405,Ipa,1
313.38,765.11,518.13,6.25696202531646,Ipa,1
313.28,765.7,518.4,6.25696202531646,Ipa,1
313.19,764.53,518.4,6.25632911392405,Ipa,1
313.68,765.11,518.67,6.25620253164557,Ipa,1
313.58,765.7,518.13,6.25620253164557,Ipa,1
313.58,765.11,518.4,6.25594936708861,Ipa,1
313.77,767.46,518.13,6.25379746835443,Ipa,1
312.6,765.7,518.67,6.25189873417722,Ipa,1
313.77,765.7,518.4,6.2520253164557,Ipa,1
313.58,766.87,518.67,6.2520253164557,Ipa,1
313.58,765.11,517.87,6.25189873417722,Ipa,1
313.68,765.7,518.67,6.25139240506329,Ipa,1
313.68,766.28,518.67,6.25126582278481,Ipa,1
313.68,765.11,518.4,6.25126582278481,Ipa,1
313.87,765.11,518.13,6.25139240506329,Ipa,1
313.58,764.53,517.87,6.25139240506329,Ipa,1
313.77,765.11,518.4,6.25151898734177,Ipa,1
313.77,765.7,518.4,6.2520253164557,Ipa,1
313.68,766.28,518.4,6.25189873417722,Ipa,1
313.48,768.05,519.75,6.25139240506329,Ipa,1
316.56,763.36,516.26,6.25126582278481,Ipa,1
313.58,765.11,518.4,6.25113924050633,Ipa,1
313.38,765.7,517.6,6.25113924050633,Ipa,1
313.48,765.7,518.4,6.25113924050633,Ipa,1
313.09,765.11,518.4,6.25139240506329,Ipa,1
313.48,765.11,518.4,6.25151898734177,Ipa,1
313.28,765.7,518.4,6.25101265822785,Ipa,1
313.68,766.28,518.13,6.25050632911393,Ipa,1
313.68,765.7,518.13,6.25050632911393,Ipa,1
313.77,765.11,518.4,6.25037974683545,Ipa,1
313.28,765.7,518.13,6.2493670886076,Ipa,1
313.87,765.7,517.87,6.24860759493671,Ipa,1
312.4,765.11,518.4,6.2493670886076,Ipa,1
313.87,765.7,518.4,6.24911392405063,Ipa,1
313.48,766.28,518.4,6.2493670886076,Ipa,1
313.58,766.28,518.4,6.2493670886076,Ipa,1
313.28,765.7,518.4,6.24886075949367,Ipa,1
313.38,765.7,518.4,6.24848101265823,Ipa,1
313.19,765.7,518.4,6.24860759493671,Ipa,1
313.58,766.87,518.4,6.24860759493671,Ipa,1
313.97,766.28,518.4,6.24886075949367,Ipa,1
313.68,766.87,518.67,6.25101265822785,Ipa,1
313.77,766.28,518.4,6.25088607594937,Ipa,1
312.79,766.28,518.4,6.25050632911392,Ipa,1
314.96,769.82,518.4,6.24987341772152,Ipa,1
313.09,765.7,518.4,6.24949367088608,Ipa,1
313.77,766.87,518.13,6.24936708860759,Ipa,1
313.68,765.11,518.4,6.24949367088608,Ipa,1
313.48,765.11,517.87,6.24987341772152,Ipa,1
313.38,766.28,518.4,6.25139240506329,Ipa,1
313.48,766.28,518.13,6.25113924050633,Ipa,1
313.97,766.28,518.4,6.25063291139241,Ipa,1
313.28,766.87,518.13,6.25113924050633,Ipa,1
313.68,766.87,518.4,6.2506329113924,Ipa,1
313.68,766.28,518.13,6.25,Ipa,1
313.28,766.87,518.94,6.25050632911392,Ipa,1
313.09,768.05,518.67,6.25139240506329,Ipa,1
313.19,765.7,518.4,6.25189873417722,Ipa,1
313.38,766.28,518.4,6.25164556962025,Ipa,1
313.58,766.28,518.67,6.25088607594937,Ipa,1
313.58,766.87,518.13,6.25075949367089,Ipa,1
313.58,766.28,518.67,6.25075949367089,Ipa,1
313.68,767.46,518.67,6.25075949367089,Ipa,1
313.28,766.28,518.13,6.25088607594937,Ipa,1
313.48,766.28,517.87,6.25113924050633,Ipa,1
312.4,765.7,514.93,6.25177215189873,Ipa,1
313.28,766.28,518.4,6.25379746835443,Ipa,1
313.77,766.28,518.67,6.2553164556962,Ipa,1
313.77,766.28,518.67,6.25481012658228,Ipa,1
313.68,766.87,518.4,6.2546835443038,Ipa,1
313.38,766.28,518.4,6.25430379746835,Ipa,1
313.48,766.28,518.4,6.2546835443038,Ipa,1
313.48,766.87,518.13,6.25354430379747,Ipa,1
313.97,766.28,518.4,6.25392405063291,Ipa,1
313.87,766.87,518.4,6.25417721518987,Ipa,1
313.68,766.28,518.4,6.25392405063291,Ipa,1
313.87,766.87,518.4,6.25405063291139,Ipa,1
313.68,766.28,518.67,6.25379746835443,Ipa,1
312.89,766.87,517.87,6.25354430379747,Ipa,1
314.07,766.87,518.67,6.25367088607595,Ipa,1
312.99,766.28,518.4,6.25341772151899,Ipa,1
313.87,766.87,518.4,6.25392405063291,Ipa,1
313.68,766.87,518.4,6.25607594936709,Ipa,1
313.68,765.7,518.94,6.25810126582279,Ipa,1
313.28,766.87,518.13,6.25772151898734,Ipa,1
313.58,766.28,518.67,6.25784810126582,Ipa,1
313.28,765.7,518.13,6.25772151898734,Ipa,1
313.68,769.23,517.87,6.2579746835443,Ipa,1
313.97,766.87,518.13,6.25848101265823,Ipa,1
313.77,766.28,518.13,6.25886075949367,Ipa,1
313.77,766.87,518.13,6.25962025316456,Ipa,1
314.37,766.28,518.67,6.26,Ipa,1
313.19,765.7,517.87,6.25949367088608,Ipa,1
313.19,764.53,518.94,6.2593670886076,Ipa,1
313.28,766.87,518.4,6.2593670886076,Ipa,1
313.77,766.28,518.67,6.25962025316456,Ipa,1
313.58,766.28,518.4,6.25949367088608,Ipa,1
313.58,766.87,518.4,6.25962025316456,Ipa,1
313.48,766.28,518.13,6.26101265822785,Ipa,1
313.87,766.87,518.4,6.26215189873418,Ipa,1
313.38,766.87,518.13,6.26164556962025,Ipa,1
313.58,766.28,518.4,6.26215189873418,Ipa,1
313.87,766.28,518.13,6.2626582278481,Ipa,1
313.48,766.87,518.13,6.26227848101266,Ipa,1
314.17,766.87,517.87,6.26177215189873,Ipa,1
312.79,765.11,518.4,6.26202531645569,Ipa,1
313.68,766.87,518.4,6.26291139240506,Ipa,1
313.58,766.87,518.4,6.26316455696202,Ipa,1
312.99,765.7,517.87,6.26278481012658,Ipa,1
312.99,767.46,518.4,6.26316455696202,Ipa,1
313.48,766.28,517.33,6.2632911392405,Ipa,1
313.38,765.7,518.4,6.26316455696202,Ipa,1
313.48,766.28,518.13,6.26367088607595,Ipa,1
313.77,766.87,518.4,6.2632911392405,Ipa,1
312.89,766.28,518.13,6.2632911392405,Ipa,1
313.48,766.28,518.4,6.26341772151899,Ipa,1
312.6,769.23,518.13,6.26291139240506,Ipa,1
314.27,766.28,518.67,6.2626582278481,Ipa,1
313.87,766.87,518.13,6.26253164556962,Ipa,1
313.68,766.28,518.4,6.2626582278481,Ipa,1
313.68,766.28,517.87,6.26075949367088,Ipa,1
313.68,766.28,518.4,6.26088607594937,Ipa,1
313.09,766.87,518.4,6.26278481012658,Ipa,1
313.68,766.28,518.4,6.26481012658228,Ipa,1
313.38,767.46,518.67,6.26417721518987,Ipa,1
313.68,766.28,518.4,6.26417721518987,Ipa,1
314.07,766.28,518.67,6.26392405063291,Ipa,1
313.68,765.7,518.4,6.26379746835443,Ipa,1
313.19,766.87,518.13,6.26240506329114,Ipa,1
314.17,773.4,518.4,6.2626582278481,Ipa,1
313.09,766.28,518.4,6.26430379746836,Ipa,1
313.68,766.28,518.4,6.26506329113924,Ipa,1
313.77,766.87,518.4,6.26518987341772,Ipa,1
313.19,766.28,518.67,6.26594936708861,Ipa,1
313.38,766.87,518.4,6.26556962025317,Ipa,1
313.68,766.87,518.4,6.26544303797468,Ipa,1
312.7,766.28,518.67,6.26443037974684,Ipa,1
313.58,766.28,518.4,6.26417721518987,Ipa,1
313.58,766.87,518.13,6.26405063291139,Ipa,1
313.87,766.28,518.13,6.26392405063291,Ipa,1
313.77,767.46,517.87,6.26367088607595,Ipa,1
312.6,765.7,518.4,6.26354430379747,Ipa,1
313.48,766.28,518.4,6.26329113924051,Ipa,1
313.28,765.7,518.4,6.26341772151899,Ipa,1
313.87,766.87,518.67,6.26329113924051,Ipa,1
313.87,766.28,518.13,6.26139240506329,Ipa,1
314.07,766.28,518.67,6.26075949367089,Ipa,1
313.48,766.28,518.67,6.26215189873418,Ipa,1
313.38,766.28,518.13,6.26164556962025,Ipa,1
313.48,766.28,518.67,6.26151898734177,Ipa,1
313.68,766.87,517.87,6.2606329113924,Ipa,1
313.77,766.87,518.4,6.26050632911392,Ipa,1
313.68,768.05,521.1,6.26050632911392,Ipa,1
313.68,765.7,518.4,6.26063291139241,Ipa,1
313.38,766.28,518.13,6.26164556962025,Ipa,1
313.48,768.05,518.67,6.26215189873418,Ipa,1
313.77,766.28,518.94,6.2620253164557,Ipa,1
313.58,766.28,518.4,6.2626582278481,Ipa,1
313.87,767.46,518.13,6.26291139240506,Ipa,1
313.68,766.28,518.67,6.26316455696203,Ipa,1
313.58,766.87,518.13,6.26240506329114,Ipa,1
313.58,766.28,518.4,6.26,Ipa,1
313.38,766.87,517.87,6.25784810126583,Ipa,1
313.68,766.87,518.4,6.25822784810127,Ipa,1
313.28,766.87,518.4,6.25898734177216,Ipa,1
314.07,766.28,519.48,6.25911392405064,Ipa,1
313.48,766.28,518.4,6.25886075949368,Ipa,1
313.58,766.28,518.67,6.25886075949368,Ipa,1
313.48,766.28,518.13,6.25848101265823,Ipa,1
313.77,766.87,518.13,6.25772151898735,Ipa,1
313.48,766.87,518.94,6.25708860759494,Ipa,1
313.87,766.28,518.67,6.25721518987342,Ipa,1
313.28,766.28,518.13,6.2573417721519,Ipa,1
313.68,765.7,518.4,6.25746835443038,Ipa,1
313.48,765.7,518.13,6.2573417721519,Ipa,1
314.07,766.87,518.13,6.25708860759494,Ipa,1
313.38,766.87,518.13,6.2567088607595,Ipa,1
313.58,764.53,518.13,6.25506329113924,Ipa,1
312.01,766.28,518.4,6.25443037974684,Ipa,1
313.68,766.28,518.4,6.25544303797469,Ipa,1
313.77,766.87,518.13,6.25430379746836,Ipa,1
314.66,766.28,519.21,6.25354430379747,Ipa,1
313.19,766.87,518.13,6.25367088607595,Ipa,1
313.68,766.28,518.4,6.25455696202532,Ipa,1
313.38,766.87,518.4,6.25443037974684,Ipa,1
313.68,766.28,518.4,6.25367088607595,Ipa,1
313.38,766.87,518.67,6.25367088607595,Ipa,1
313.77,766.28,518.4,6.25443037974684,Ipa,1
313.09,766.87,517.87,6.25443037974684,Ipa,1
313.19,768.64,518.4,6.25417721518988,Ipa,1
313.28,766.28,518.67,6.25417721518988,Ipa,1
313.77,767.46,518.4,6.25405063291139,Ipa,1
312.7,766.87,518.13,6.25392405063291,Ipa,1
313.87,766.28,518.4,6.25341772151899,Ipa,1
313.87,766.28,518.4,6.25316455696203,Ipa,1
313.58,766.87,518.4,6.25341772151899,Ipa,1
313.48,766.28,518.13,6.25316455696203,Ipa,1
313.87,766.28,518.4,6.25303797468355,Ipa,1
313.77,766.87,518.13,6.2526582278481,Ipa,1
313.58,765.7,518.13,6.25240506329114,Ipa,1
313.68,766.28,518.13,6.25240506329114,Ipa,1
313.68,766.28,518.4,6.25025316455696,Ipa,1
313.77,765.7,517.87,6.25,Ipa,1
313.58,766.28,518.4,6.25215189873418,Ipa,1
313.38,766.28,518.4,6.25189873417722,Ipa,1
313.87,765.7,518.13,6.25151898734177,Ipa,1
312.89,766.28,518.4,6.25101265822785,Ipa,1
313.77,765.7,518.13,6.25101265822785,Ipa,1
313.48,766.87,518.4,6.25113924050633,Ipa,1
313.48,766.87,518.67,6.24962025316456,Ipa,1
313.38,766.87,519.21,6.24936708860759,Ipa,1
313.77,766.87,518.94,6.25075949367089,Ipa,1
313.19,766.28,518.13,6.25025316455696,Ipa,1
313.48,766.28,518.4,6.24949367088608,Ipa,1
313.77,771.01,517.33,6.24848101265823,Ipa,1
313.48,765.7,518.67,6.24911392405063,Ipa,1
313.28,766.87,518.4,6.24974683544304,Ipa,1
313.87,766.28,518.4,6.24974683544304,Ipa,1
313.58,766.87,518.4,6.25101265822785,Ipa,1
313.58,766.28,518.4,6.25227848101266,Ipa,1
313.87,769.82,521.1,6.25177215189873,Ipa,1
313.68,766.28,518.4,6.25177215189873,Ipa,1
313.38,766.87,518.13,6.25139240506329,Ipa,1
313.48,766.87,518.67,6.25126582278481,Ipa,1
313.38,766.28,518.13,6.25151898734177,Ipa,1
313.38,765.7,518.4,6.24987341772152,Ipa,1
313.19,765.11,518.13,6.25012658227848,Ipa,1
313.87,766.28,518.4,6.25189873417722,Ipa,1
313.77,766.87,518.13,6.25139240506329,Ipa,1
314.66,765.7,518.94,6.25126582278481,Ipa,1
313.68,765.7,518.13,6.25037974683545,Ipa,1
313.48,766.28,518.67,6.25075949367089,Ipa,1
313.68,766.28,518.13,6.25113924050633,Ipa,1
313.77,765.7,518.4,6.25012658227848,Ipa,1
313.38,766.87,518.4,6.25075949367089,Ipa,1
313.68,766.28,518.67,6.25240506329114,Ipa,1
313.58,766.87,518.13,6.25151898734178,Ipa,1
313.77,767.46,518.4,6.25139240506329,Ipa,1
313.68,765.7,517.87,6.25126582278481,Ipa,1
313.68,765.11,518.13,6.25177215189874,Ipa,1
313.77,765.7,518.4,6.25227848101266,Ipa,1
313.48,766.28,518.4,6.25215189873418,Ipa,1
313.48,766.28,518.4,6.25354430379747,Ipa,1
313.38,765.7,518.4,6.25405063291139,Ipa,1
312.89,766.87,518.67,6.25329113924051,Ipa,1
313.58,769.23,518.67,6.25303797468355,Ipa,1
313.38,766.28,518.13,6.25253164556962,Ipa,1
313.68,766.28,518.67,6.25303797468355,Ipa,1
313.19,766.28,518.4,6.25354430379747,Ipa,1
313.58,766.87,518.13,6.25354430379747,Ipa,1
312.89,767.46,518.4,6.25481012658228,Ipa,1
314.17,766.28,518.4,6.25569620253165,Ipa,1
313.09,766.28,517.6,6.25544303797469,Ipa,1
313.58,766.28,518.67,6.25493670886076,Ipa,1
313.38,766.28,518.13,6.25455696202532,Ipa,1
313.68,766.28,518.67,6.2553164556962,Ipa,1
313.68,766.87,518.13,6.25544303797468,Ipa,1
313.97,766.28,518.4,6.25455696202532,Ipa,1
313.48,766.28,517.87,6.2546835443038,Ipa,1
313.58,766.87,518.4,6.25594936708861,Ipa,1
313.38,765.7,518.13,6.25607594936709,Ipa,1
313.87,766.28,518.4,6.25620253164557,Ipa,1
313.19,766.28,518.94,6.25556962025316,Ipa,1
313.87,766.28,518.13,6.25607594936709,Ipa,1
313.68,766.87,518.4,6.25607594936709,Ipa,1
313.77,765.7,518.4,6.2553164556962,Ipa,1
313.38,766.28,518.4,6.25544303797468,Ipa,1
313.48,766.28,518.94,6.25556962025317,Ipa,1
313.28,768.05,517.87,6.2546835443038,Ipa,1
313.58,766.87,518.4,6.25443037974684,Ipa,1
313.58,766.28,518.13,6.25430379746836,Ipa,1
313.87,766.28,518.67,6.2546835443038,Ipa,1
313.38,766.87,518.13,6.25506329113924,Ipa,1
313.58,766.28,518.67,6.25493670886076,Ipa,1
313.48,766.28,518.4,6.25645569620253,Ipa,1
312.89,766.28,517.87,6.25822784810127,Ipa,1
313.38,766.87,518.4,6.25784810126582,Ipa,1
313.68,766.87,518.4,6.25759493670886,Ipa,1
313.48,766.87,518.4,6.25721518987342,Ipa,1
313.48,766.28,518.4,6.2573417721519,Ipa,1
313.09,766.28,518.67,6.25784810126582,Ipa,1
313.68,766.87,518.67,6.25607594936709,Ipa,1
313.48,766.28,518.67,6.25582278481013,Ipa,1
313.77,766.28,518.4,6.2573417721519,Ipa,1
313.77,766.87,518.13,6.25721518987342,Ipa,1
313.77,766.28,518.4,6.25721518987342,Ipa,1
313.48,766.87,518.4,6.25670886075949,Ipa,1
313.28,766.28,518.67,6.25683544303797,Ipa,1
313.77,766.28,518.13,6.25721518987342,Ipa,1
313.87,765.7,518.4,6.25582278481013,Ipa,1
313.68,766.87,518.13,6.25569620253165,Ipa,1
313.58,766.28,518.4,6.25683544303798,Ipa,1
313.38,767.46,518.4,6.2567088607595,Ipa,1
313.58,766.28,518.4,6.25708860759494,Ipa,1
313.19,766.28,518.13,6.25683544303798,Ipa,1
313.77,766.28,518.4,6.25670886075949,Ipa,1
313.19,766.87,518.13,6.25708860759494,Ipa,1
313.77,766.28,518.4,6.25594936708861,Ipa,1
313.77,766.87,518.4,6.25594936708861,Ipa,1
313.38,765.7,518.4,6.25759493670886,Ipa,1
313.58,765.7,519.21,6.2573417721519,Ipa,1
313.68,765.7,518.67,6.25746835443038,Ipa,1
313.48,766.87,518.4,6.2573417721519,Ipa,1
313.87,766.87,518.4,6.2573417721519,Ipa,1
313.68,766.28,517.87,6.2579746835443,Ipa,1
313.68,766.28,518.4,6.25620253164557,Ipa,1
313.38,766.87,518.13,6.25645569620253,Ipa,1
313.68,766.28,518.4,6.25860759493671,Ipa,1
313.19,766.28,517.87,6.25810126582278,Ipa,1
313.58,766.28,518.4,6.2579746835443,Ipa,1
313.38,766.28,518.4,6.25746835443038,Ipa,1
313.48,765.7,518.13,6.25721518987342,Ipa,1
313.58,766.87,518.4,6.25746835443038,Ipa,1
313.68,766.28,518.67,6.25594936708861,Ipa,1
313.68,765.7,518.13,6.25582278481013,Ipa,1
313.48,766.87,519.21,6.25746835443038,Ipa,1
313.38,766.28,518.4,6.25658227848101,Ipa,1
313.87,766.28,518.4,6.25620253164557,Ipa,1
313.68,766.28,518.4,6.25607594936709,Ipa,1
313.87,766.28,518.4,6.25607594936709,Ipa,1
312.99,766.87,518.4,6.25645569620253,Ipa,1
313.58,766.87,518.4,6.25506329113924,Ipa,1
313.38,766.87,518.4,6.25430379746835,Ipa,1
313.48,765.11,518.94,6.25544303797468,Ipa,1
313.38,765.7,518.67,6.25518987341772,Ipa,1
313.68,766.28,518.4,6.2553164556962,Ipa,1
314.07,766.87,518.13,6.25506329113924,Ipa,1
313.68,766.87,518.4,6.25468354430379,Ipa,1
313.77,766.28,518.4,6.25468354430379,Ipa,1
313.87,766.28,518.4,6.25341772151898,Ipa,1
312.79,766.28,518.67,6.25430379746835,Ipa,1
313.77,765.7,518.67,6.25632911392405,Ipa,1
313.68,765.7,518.13,6.25607594936709,Ipa,1
314.07,766.28,518.4,6.25607594936709,Ipa,1
313.87,767.46,518.13,6.25544303797468,Ipa,1
313.58,765.7,518.4,6.25607594936709,Ipa,1
313.28,766.87,518.94,6.25670886075949,Ipa,1
313.68,766.28,518.4,6.25569620253165,Ipa,1
313.48,766.28,518.67,6.25645569620253,Ipa,1
313.58,766.28,518.4,6.2579746835443,Ipa,1
313.58,766.87,518.13,6.25886075949367,Ipa,1
313.58,766.28,518.4,6.25886075949367,Ipa,1
313.28,766.28,518.4,6.25860759493671,Ipa,1
314.17,765.7,518.67,6.25873417721519,Ipa,1
313.38,766.28,518.13,6.25886075949367,Ipa,1
313.68,766.87,518.4,6.25784810126583,Ipa,1
313.58,766.87,518.4,6.25746835443038,Ipa,1
313.68,766.28,518.4,6.25835443037975,Ipa,1
313.68,766.28,518.13,6.25810126582279,Ipa,1
313.38,766.28,518.67,6.25822784810127,Ipa,1
313.48,766.28,518.13,6.25822784810127,Ipa,1
313.77,766.28,518.4,6.25822784810127,Ipa,1
313.19,766.87,517.87,6.25848101265823,Ipa,1
313.87,766.28,518.4,6.25658227848102,Ipa,1
313.58,766.87,518.4,6.2567088607595,Ipa,1
313.77,766.28,518.13,6.25886075949367,Ipa,1
313.68,766.87,518.67,6.25860759493671,Ipa,1
313.68,766.87,518.4,6.25873417721519,Ipa,1
313.38,766.87,518.13,6.25835443037975,Ipa,1
313.38,772.8,518.67,6.25873417721519,Ipa,1
313.09,766.87,517.87,6.25949367088608,Ipa,1
313.68,766.87,518.4,6.25772151898734,Ipa,1
313.58,766.87,518.67,6.25708860759494,Ipa,1
313.48,766.28,518.67,6.25822784810127,Ipa,1
313.09,766.28,517.87,6.2579746835443,Ipa,1
313.77,766.28,518.4,6.25822784810127,Ipa,1
313.38,766.87,518.67,6.25784810126582,Ipa,1
313.58,766.28,518.4,6.25759493670886,Ipa,1
314.07,767.46,518.4,6.25784810126582,Ipa,1
313.77,765.7,518.67,6.25670886075949,Ipa,1
313.38,767.46,517.87,6.25645569620253,Ipa,1
313.68,766.87,518.67,6.25772151898734,Ipa,1
313.48,766.28,517.87,6.25759493670886,Ipa,1
313.77,766.87,518.4,6.25746835443038,Ipa,1
313.58,766.87,518.4,6.25721518987342,Ipa,1
313.68,766.28,518.67,6.25708860759494,Ipa,1
313.77,766.28,517.87,6.25721518987342,Ipa,1
313.58,766.28,518.4,6.25594936708861,Ipa,1
313.77,766.28,518.4,6.25670886075949,Ipa,1
313.87,766.28,518.4,6.25886075949367,Ipa,1
313.48,766.87,518.4,6.25822784810127,Ipa,1
313.87,766.28,518.4,6.25810126582279,Ipa,1
313.68,766.87,518.4,6.25784810126583,Ipa,1
313.77,766.28,518.4,6.25797468354431,Ipa,1
313.48,765.7,518.4,6.25860759493671,Ipa,1
313.38,765.7,518.4,6.25658227848102,Ipa,1
313.38,766.87,518.13,6.25658227848102,Ipa,1
313.77,766.28,518.4,6.25886075949367,Ipa,1
313.97,766.28,518.13,6.25848101265823,Ipa,1
313.68,766.28,518.4,6.25860759493671,Ipa,1
313.48,766.28,518.67,6.25848101265823,Ipa,1
313.48,766.87,517.87,6.25835443037975,Ipa,1
313.19,766.87,518.13,6.25835443037975,Ipa,1
313.58,766.28,518.4,6.25696202531646,Ipa,1
313.48,767.46,518.67,6.2573417721519,Ipa,1
313.58,766.87,518.67,6.25949367088608,Ipa,1
313.28,771.6,520.29,6.25873417721519,Ipa,1
313.38,765.11,519.75,6.25860759493671,Ipa,1
313.38,766.87,518.13,6.25835443037975,Ipa,1
313.77,766.28,518.4,6.25822784810127,Ipa,1
313.38,766.87,518.4,6.25835443037975,Ipa,1
314.17,767.46,518.67,6.25784810126582,Ipa,1
313.58,766.87,518.13,6.25683544303798,Ipa,1
313.68,766.87,518.4,6.2567088607595,Ipa,1
313.48,766.87,517.87,6.25658227848102,Ipa,1
313.48,766.87,518.4,6.25645569620253,Ipa,1
313.58,766.87,518.4,6.25645569620254,Ipa,1
313.77,766.28,518.4,6.25658227848102,Ipa,1
313.19,766.87,518.4,6.2567088607595,Ipa,1
313.48,765.7,518.4,6.25493670886076,Ipa,1
313.77,766.28,518.4,6.25240506329114,Ipa,1
313.77,765.7,518.4,6.25240506329114,Ipa,1
313.48,766.28,518.4,6.25253164556962,Ipa,1
313.97,766.28,518.4,6.25240506329114,Ipa,1
313.68,766.28,518.4,6.25164556962026,Ipa,1
313.97,766.28,518.4,6.25126582278481,Ipa,1
313.97,766.28,518.13,6.25151898734177,Ipa,1
313.58,765.7,518.13,6.25113924050633,Ipa,1
313.48,766.28,518.4,6.24873417721519,Ipa,1
313.48,766.28,518.13,6.24696202531646,Ipa,1
313.68,773.4,518.94,6.24759493670886,Ipa,1
313.58,765.7,518.67,6.24721518987342,Ipa,1
313.48,766.28,518.4,6.24696202531645,Ipa,1
313.58,765.7,517.87,6.24696202531646,Ipa,1
313.68,766.28,518.67,6.24721518987342,Ipa,1
313.38,766.28,518.4,6.24746835443038,Ipa,1
313.48,766.87,518.4,6.24645569620253,Ipa,1
313.68,766.87,518.4,6.24594936708861,Ipa,1
313.19,766.87,518.13,6.24556962025316,Ipa,1
313.68,765.7,518.67,6.2453164556962,Ipa,1
313.58,765.7,518.13,6.24506329113924,Ipa,1
313.68,766.87,518.4,6.2446835443038,Ipa,1
313.48,766.28,517.87,6.24481012658228,Ipa,1
313.28,766.87,518.4,6.24303797468354,Ipa,1
313.87,766.87,518.67,6.24101265822785,Ipa,1
313.68,766.28,518.67,6.24126582278481,Ipa,1
312.89,766.28,517.33,6.24139240506329,Ipa,1
313.68,765.7,518.13,6.24151898734177,Ipa,1
313.58,766.87,518.4,6.24088607594937,Ipa,1
313.87,766.28,518.94,6.24025316455696,Ipa,1
313.58,765.7,517.87,6.24063291139241,Ipa,1
313.48,766.28,518.4,6.24050632911392,Ipa,1
313.48,766.28,518.13,6.2393670886076,Ipa,1
313.68,766.28,518.4,6.23949367088608,Ipa,1
313.48,766.87,518.4,6.23911392405064,Ipa,1
313.68,766.28,518.67,6.23911392405064,Ipa,1
314.56,766.28,519.48,6.23898734177216,Ipa,1
314.17,766.28,518.4,6.23949367088608,Ipa,1
313.38,766.28,518.67,6.24012658227849,Ipa,1
313.77,766.28,518.13,6.23860759493671,Ipa,1
313.58,766.87,518.4,6.23810126582279,Ipa,1
313.48,766.28,518.4,6.23848101265823,Ipa,1
313.28,766.28,518.4,6.23848101265823,Ipa,1
313.48,766.28,518.4,6.23822784810127,Ipa,1
313.28,766.28,518.4,6.23784810126583,Ipa,1
313.87,766.28,518.4,6.23949367088608,Ipa,1
313.19,766.87,517.87,6.24139240506329,Ipa,1
313.68,765.11,518.4,6.23848101265823,Ipa,1
313.48,766.28,518.4,6.23632911392405,Ipa,1
312.7,764.53,515.46,6.23658227848101,Ipa,1
313.28,766.28,518.67,6.23645569620253,Ipa,1
313.68,765.7,518.4,6.23632911392405,Ipa,1
313.48,766.87,518.13,6.23582278481013,Ipa,1
313.48,765.7,518.4,6.23772151898734,Ipa,1
313.28,765.7,518.13,6.24025316455696,Ipa,1
